"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-80.2018167,25.3398,5,"Acanthurus chirurgus"
"obis",-82.9278,24.6543833,14.2,"Acanthurus chirurgus"
"obis",-80.10355,25.48228,27.1,"Acanthurus chirurgus"
"obis",-80.33148,25.13689,3.4,"Acanthurus chirurgus"
"obis",-80.1751667,25.2934833,10.4,"Acanthurus chirurgus"
"obis",-80.2332,25.17515,13.6,"Acanthurus chirurgus"
"obis",-80.1483499,25.4861667,2.1,"Acanthurus chirurgus"
"obis",-80.52517,24.90817,7,"Acanthurus chirurgus"
"obis",-82.9176167,24.5781,14.3,"Acanthurus chirurgus"
"obis",-80.50185,24.93671,5.4,"Acanthurus chirurgus"
"obis",-64.8624,17.6366,24,"Acanthurus chirurgus"
"obis",-80.6158333,24.8513833,4.9,"Acanthurus chirurgus"
"obis",-83.06,24.6002333,23.9,"Acanthurus chirurgus"
"obis",-80.4045667,25.0115,5.3,"Acanthurus chirurgus"
"obis",-81.5202,24.52265,5.8,"Acanthurus chirurgus"
"obis",-80.1851897,25.2657945,8.1,"Acanthurus chirurgus"
"obis",-82.88902,24.70697,12.5,"Acanthurus chirurgus"
"obis",-80.5018999,24.9238834,10.4,"Acanthurus chirurgus"
"obis",-80.5686,24.8802333,9.3,"Acanthurus chirurgus"
"obis",-80.341683,25.1111,1.4,"Acanthurus chirurgus"
"obis",-81.94262,24.44371,10.7,"Acanthurus chirurgus"
"obis",-80.2030333,25.2637333,9.1,"Acanthurus chirurgus"
"obis",-80.40158,24.99756,9,"Acanthurus chirurgus"
"obis",-80.0938332,25.5935,9.8,"Acanthurus chirurgus"
"obis",-82.956067,24.61065,13.3,"Acanthurus chirurgus"
"obis",-81.3226666,24.5658333,11.7,"Acanthurus chirurgus"
"obis",-80.26046,25.14625,4,"Acanthurus chirurgus"
"obis",-81.6729999,24.5027667,5.6,"Acanthurus chirurgus"
"obis",-81.941917,24.443983,10.4,"Acanthurus chirurgus"
"obis",-80.4013999,24.9976334,8.4,"Acanthurus chirurgus"
"obis",-83.0256667,24.7141833,30.6,"Acanthurus chirurgus"
"obis",-81.5721333,24.5094667,10.8,"Acanthurus chirurgus"
"obis",-81.43428,24.54232,7.9,"Acanthurus chirurgus"
"obis",-80.4662833,24.9505334,9.9,"Acanthurus chirurgus"
"obis",-67.23927,18.00004,3.6576,"Acanthurus chirurgus"
"obis",-81.8422167,24.4802667,5.6,"Acanthurus chirurgus"
"obis",-80.2342166,25.3298667,3.1,"Acanthurus chirurgus"
"obis",-82.8053167,24.72355,13.7,"Acanthurus chirurgus"
"obis",-82.795117,24.733717,18.9,"Acanthurus chirurgus"
"obis",-82.816117,24.62995,8.7,"Acanthurus chirurgus"
"obis",-80.1705666,25.4999167,3,"Acanthurus chirurgus"
"obis",-80.4190499,24.9828501,5.6,"Acanthurus chirurgus"
"obis",-80.81732,24.73163,7.6,"Acanthurus chirurgus"
"obis",-81.69111,24.52546,6.4,"Acanthurus chirurgus"
"obis",-81.3457999,24.5612,5.5,"Acanthurus chirurgus"
"obis",-82.7835,24.68095,12.2,"Acanthurus chirurgus"
"obis",-80.2086999,25.2249333,4.4,"Acanthurus chirurgus"
"obis",-80.2282166,25.19645,5.6,"Acanthurus chirurgus"
"obis",-74.1286111,11.3298611,10,"Acanthurus chirurgus"
"obis",-81.7542666,24.4850167,7.8,"Acanthurus chirurgus"
"obis",-81.94315,24.48275,7.8,"Acanthurus chirurgus"
"obis",-80.52517,24.90817,5.3,"Acanthurus chirurgus"
"obis",-81.1078,24.6254167,10.7,"Acanthurus chirurgus"
"obis",-80.24553,25.17985,12.1,"Acanthurus chirurgus"
"obis",-83.037483,24.627367,14.1,"Acanthurus chirurgus"
"obis",-80.2761499,25.1184,14.9,"Acanthurus chirurgus"
"obis",-80.61533,24.9055,4.1,"Acanthurus chirurgus"
"obis",-81.6755,24.48783,5.2,"Acanthurus chirurgus"
"obis",-80.4464833,24.9725834,7.2,"Acanthurus chirurgus"
"obis",-80.26163,25.13876,6.6,"Acanthurus chirurgus"
"obis",-66.52044,17.88785,3.3528,"Acanthurus chirurgus"
"obis",-81.0530666,24.6480167,7.5,"Acanthurus chirurgus"
"obis",-83.06613,24.60073,24.1,"Acanthurus chirurgus"
"obis",-80.2834,25.1221667,9.8,"Acanthurus chirurgus"
"obis",-81.58701,24.50569,11.8,"Acanthurus chirurgus"
"obis",-80.22434,25.19286,12.4,"Acanthurus chirurgus"
"obis",-81.44388,24.58481,7.6,"Acanthurus chirurgus"
"obis",-81.706,24.48183,4.8,"Acanthurus chirurgus"
"obis",-81.6327333,24.4996167,10.5,"Acanthurus chirurgus"
"obis",-80.6868,24.8091,7.3,"Acanthurus chirurgus"
"obis",-67.24803,18.14653,11,"Acanthurus chirurgus"
"obis",-81.3931166,24.56705,6.9,"Acanthurus chirurgus"
"obis",-81.40433,24.54683,7.3,"Acanthurus chirurgus"
"obis",-83.05455,24.65402,18.3,"Acanthurus chirurgus"
"obis",-80.9364333,24.6823167,8.1,"Acanthurus chirurgus"
"obis",-81.7209,24.5053667,4.9,"Acanthurus chirurgus"
"obis",-81.93753,24.43566,19.4,"Acanthurus chirurgus"
"obis",-80.460017,24.94585,9.8,"Acanthurus chirurgus"
"obis",-80.18622,25.27367,9.8,"Acanthurus chirurgus"
"obis",-82.8716667,24.7117667,12.3,"Acanthurus chirurgus"
"obis",-81.40833,24.54633,2.3,"Acanthurus chirurgus"
"obis",-80.8016666,24.7615,7.5,"Acanthurus chirurgus"
"obis",-67.26688,18.35072,4,"Acanthurus chirurgus"
"obis",-81.37909,24.59303,8.4,"Acanthurus chirurgus"
"obis",-81.9753999,24.4507333,7.8,"Acanthurus chirurgus"
"obis",-81.3757999,24.6169334,4,"Acanthurus chirurgus"
"obis",-80.2829667,25.1225,11,"Acanthurus chirurgus"
"obis",-81.71233,24.481,4.3,"Acanthurus chirurgus"
"obis",-80.2311166,25.20505,5.5,"Acanthurus chirurgus"
"obis",-81.91715,24.4548333,10.2,"Acanthurus chirurgus"
"obis",-80.3240833,25.2110667,2,"Acanthurus chirurgus"
"obis",-81.9154333,24.4371333,20,"Acanthurus chirurgus"
"obis",-80.68686,24.80455,8.5,"Acanthurus chirurgus"
"obis",-81.7824667,24.472,8.5,"Acanthurus chirurgus"
"obis",-81.9528333,24.4353333,14.9,"Acanthurus chirurgus"
"obis",-81.1850667,24.6067833,8.2,"Acanthurus chirurgus"
"obis",-81.4435,24.5489667,7.5,"Acanthurus chirurgus"
"obis",-80.09167,25.62667,8.1,"Acanthurus chirurgus"
"obis",-81.7062833,24.50585,6.3,"Acanthurus chirurgus"
"obis",-80.3872333,25.0323833,4.1,"Acanthurus chirurgus"
"obis",-81.7403833,24.4805,10.4,"Acanthurus chirurgus"
"obis",-80.122533,25.473467,9.1,"Acanthurus chirurgus"
"obis",-80.38215,25.0030333,20.9,"Acanthurus chirurgus"
"obis",-80.34115,25.07165,4.9,"Acanthurus chirurgus"
"obis",-80.1240785,25.512367,7.5,"Acanthurus chirurgus"
"obis",-81.8799666,24.4506667,19.2,"Acanthurus chirurgus"
"obis",-80.62366,24.84797,3.7,"Acanthurus chirurgus"
"obis",-81.776,24.54367,2,"Acanthurus chirurgus"
"obis",-80.0971666,25.6904833,7.2,"Acanthurus chirurgus"
"obis",-82.9861667,24.6108167,21.3,"Acanthurus chirurgus"
"obis",-80.2309167,25.1817,14,"Acanthurus chirurgus"
"obis",-80.2628667,25.2314833,1.8,"Acanthurus chirurgus"
"obis",-81.8456499,24.45905,5.2,"Acanthurus chirurgus"
"obis",-80.55,24.9343,6.6,"Acanthurus chirurgus"
"obis",-83.00241,24.65111,29.2,"Acanthurus chirurgus"
"obis",-81.6755,24.48783,3.4,"Acanthurus chirurgus"
"obis",-65.65499,18.38389,13.6,"Acanthurus chirurgus"
"obis",-81.9133833,24.43745,19.5,"Acanthurus chirurgus"
"obis",-80.8446166,24.7155167,13.9,"Acanthurus chirurgus"
"obis",-80.2580833,25.1428667,5.9,"Acanthurus chirurgus"
"obis",-66.7083165,17.9497713,13,"Acanthurus chirurgus"
"obis",-80.348017,25.0345,11,"Acanthurus chirurgus"
"obis",-80.1093499,25.4907833,5.5,"Acanthurus chirurgus"
"obis",-81.56043,24.51164,10.9,"Acanthurus chirurgus"
"obis",-81.6956166,12.5551833,4.5,"Acanthurus chirurgus"
"obis",-80.26673,25.16951,5.5,"Acanthurus chirurgus"
"obis",-81.8445,24.45867,4.9,"Acanthurus chirurgus"
"obis",-80.3551,25.0289,8.5,"Acanthurus chirurgus"
"obis",-82.91685,24.58669,9.2,"Acanthurus chirurgus"
"obis",-80.34428,25.10233,2.6,"Acanthurus chirurgus"
"obis",-80.45031,24.95325,17.7,"Acanthurus chirurgus"
"obis",-82.8737,24.59965,5.3,"Acanthurus chirurgus"
"obis",-82.80365,24.63545,6.7,"Acanthurus chirurgus"
"obis",-81.8445,24.45867,5,"Acanthurus chirurgus"
"obis",-81.7054666,24.49635,11.9,"Acanthurus chirurgus"
"obis",-80.97108,24.68362,5.2,"Acanthurus chirurgus"
"obis",-67.20057,18.23353,11,"Acanthurus chirurgus"
"obis",-80.3830499,25.0045,13.4,"Acanthurus chirurgus"
"obis",-67.05635,17.96491,8.6868,"Acanthurus chirurgus"
"obis",-80.40066,24.99529,17.5,"Acanthurus chirurgus"
"obis",-80.1499999,25.4866667,2.9,"Acanthurus chirurgus"
"obis",-81.706,24.48183,3.9,"Acanthurus chirurgus"
"obis",-81.3752778,13.3136389,10,"Acanthurus chirurgus"
"obis",-80.165,25.385,2.6,"Acanthurus chirurgus"
"obis",-80.2870167,25.1552667,5.8,"Acanthurus chirurgus"
"obis",-80.1753,25.271767,22.9,"Acanthurus chirurgus"
"obis",-80.2262499,25.1817333,15.7,"Acanthurus chirurgus"
"obis",-80.8964,24.70405,6.4,"Acanthurus chirurgus"
"obis",-82.78283,24.71902,15.6,"Acanthurus chirurgus"
"obis",-80.37277,25.01447,4,"Acanthurus chirurgus"
"obis",-81.72002,24.49168,7,"Acanthurus chirurgus"
"obis",-80.2126667,25.2267833,6.1,"Acanthurus chirurgus"
"obis",-81.8831333,24.4576,5.6,"Acanthurus chirurgus"
"obis",-80.5158332,24.9118334,12.2,"Acanthurus chirurgus"
"obis",-82.9054,24.5899667,8.7,"Acanthurus chirurgus"
"obis",-80.126,25.427,4.6,"Acanthurus chirurgus"
"obis",-83.1014,24.6328667,23.3,"Acanthurus chirurgus"
"obis",-81.23483,24.60677,9.8,"Acanthurus chirurgus"
"obis",-80.3999333,25.02155,4.1,"Acanthurus chirurgus"
"obis",-80.300467,25.1287,5.9,"Acanthurus chirurgus"
"obis",-82.9577,24.61915,9.8,"Acanthurus chirurgus"
"obis",-80.7140999,24.7761834,19.8,"Acanthurus chirurgus"
"obis",-81.9055333,24.4503667,7.5,"Acanthurus chirurgus"
"obis",-82.841267,24.654217,5.2,"Acanthurus chirurgus"
"obis",-83.0210333,24.6360167,27.1,"Acanthurus chirurgus"
"obis",-80.52517,24.90817,6.7,"Acanthurus chirurgus"
"obis",-80.1535332,25.32845,11.3,"Acanthurus chirurgus"
"obis",-82.9200333,24.6852333,16.9,"Acanthurus chirurgus"
"obis",-80.46188,24.94769,10.1,"Acanthurus chirurgus"
"obis",-80.0916666,25.6266667,9.4,"Acanthurus chirurgus"
"obis",-83.00238,24.65105,29.8,"Acanthurus chirurgus"
"obis",-80.749817,24.766817,8.4,"Acanthurus chirurgus"
"obis",-82.922683,24.638933,6.6,"Acanthurus chirurgus"
"obis",-80.09167,25.62667,8.4,"Acanthurus chirurgus"
"obis",-66.07121,17.94346,11,"Acanthurus chirurgus"
"obis",-83.0862833,24.6746667,20.4,"Acanthurus chirurgus"
"obis",-81.68717,24.55383,2.3,"Acanthurus chirurgus"
"obis",-80.2830832,25.1211667,9,"Acanthurus chirurgus"
"obis",-80.1967833,25.2979833,8.4,"Acanthurus chirurgus"
"obis",-81.1042833,24.6251333,14.2,"Acanthurus chirurgus"
"obis",-80.1499999,25.4866667,3.2,"Acanthurus chirurgus"
"obis",-83.0652167,24.6097167,15.7,"Acanthurus chirurgus"
"obis",-80.9144,24.69525,10.2,"Acanthurus chirurgus"
"obis",-80.25546,25.17635,6.4,"Acanthurus chirurgus"
"obis",-81.8576666,24.4543667,6.6,"Acanthurus chirurgus"
"obis",-80.45996,24.94629,8.4,"Acanthurus chirurgus"
"obis",-81.6897,24.4886,7.2,"Acanthurus chirurgus"
"obis",-65.577,18.3857,12.0396,"Acanthurus chirurgus"
"obis",-80.121267,25.431367,12.7,"Acanthurus chirurgus"
"obis",-81.1241999,24.6185334,16,"Acanthurus chirurgus"
"obis",-81.7064499,24.5057834,7.6,"Acanthurus chirurgus"
"obis",-81.3481999,24.5641167,8.2,"Acanthurus chirurgus"
"obis",-82.8037333,24.6815333,2.9,"Acanthurus chirurgus"
"obis",-66.49683,17.88902,11,"Acanthurus chirurgus"
"obis",-82.7756333,24.6617167,13.7,"Acanthurus chirurgus"
"obis",-80.68415,24.8183333,5.3,"Acanthurus chirurgus"
"obis",-80.151567,25.4508105,4.7,"Acanthurus chirurgus"
"obis",-80.1589666,25.3646333,7.3,"Acanthurus chirurgus"
"obis",-80.9877166,24.6631334,10.4,"Acanthurus chirurgus"
"obis",-83.025333,24.6343,21,"Acanthurus chirurgus"
"obis",-80.2938999,25.1074167,9.2,"Acanthurus chirurgus"
"obis",-81.6750333,24.4886333,5.6,"Acanthurus chirurgus"
"obis",-80.1917999,25.2633667,10.4,"Acanthurus chirurgus"
"obis",-82.85444,24.72297,27.3,"Acanthurus chirurgus"
"obis",-81.4059667,24.5460333,4.6,"Acanthurus chirurgus"
"obis",-81.04678,24.64462,11,"Acanthurus chirurgus"
"obis",-80.52517,24.90817,5.4,"Acanthurus chirurgus"
"obis",-82.9823667,24.69645,29,"Acanthurus chirurgus"
"obis",-80.2488,25.1764333,13.6,"Acanthurus chirurgus"
"obis",-83.02305,24.6770833,21,"Acanthurus chirurgus"
"obis",-80.35083,25.03617,9.1,"Acanthurus chirurgus"
"obis",-81.8918166,24.4796167,4.1,"Acanthurus chirurgus"
"obis",-80.21928,25.21855,7.2,"Acanthurus chirurgus"
"obis",-82.77591,24.70857,18.9,"Acanthurus chirurgus"
"obis",-80.5480332,24.9539834,3.7,"Acanthurus chirurgus"
"obis",-80.6537666,24.8296334,9.1,"Acanthurus chirurgus"
"obis",-67.20092,18.2335,18,"Acanthurus chirurgus"
"obis",-80.165,25.385,4,"Acanthurus chirurgus"
"obis",-82.87742,24.66845,5.8,"Acanthurus chirurgus"
"obis",-83.03725,24.61055,27.6,"Acanthurus chirurgus"
"obis",-82.8431,24.6860833,4.3,"Acanthurus chirurgus"
"obis",-81.9075167,24.4489167,7.8,"Acanthurus chirurgus"
"obis",-83.02685,24.678383,21.6,"Acanthurus chirurgus"
"obis",-80.2544999,25.1874667,3,"Acanthurus chirurgus"
"obis",-80.0996666,25.5621834,9.4,"Acanthurus chirurgus"
"obis",-82.81355,24.6393,9,"Acanthurus chirurgus"
"obis",-82.79637,24.71828,12.2,"Acanthurus chirurgus"
"obis",-83.09457,24.6609,22.3,"Acanthurus chirurgus"
"obis",-82.8998667,24.68685,9.1,"Acanthurus chirurgus"
"obis",-80.11852,25.49813,10.8,"Acanthurus chirurgus"
"obis",-80.4594666,24.9521001,4.6,"Acanthurus chirurgus"
"obis",-81.15575,24.6175333,8.5,"Acanthurus chirurgus"
"obis",-80.149,25.334717,14.2,"Acanthurus chirurgus"
"obis",-80.18333,25.31833,5.6,"Acanthurus chirurgus"
"obis",-81.2847666,24.5781667,9.7,"Acanthurus chirurgus"
"obis",-80.2130332,25.2207833,4,"Acanthurus chirurgus"
"obis",-80.1483999,25.48505,2.3,"Acanthurus chirurgus"
"obis",-80.1002,25.5406333,13.6,"Acanthurus chirurgus"
"obis",-80.35381,25.02963,11.7,"Acanthurus chirurgus"
"obis",-80.25478,25.17049,11,"Acanthurus chirurgus"
"obis",-80.1400103,25.3729219,4.4,"Acanthurus chirurgus"
"obis",-82.79098,24.72431,14.9,"Acanthurus chirurgus"
"obis",-80.10167,25.55667,7.9,"Acanthurus chirurgus"
"obis",-81.72235,24.48305,6.4,"Acanthurus chirurgus"
"obis",-82.8189667,24.6414833,6.1,"Acanthurus chirurgus"
"obis",-67.16075,18.44494,9.75,"Acanthurus chirurgus"
"obis",-81.1646167,24.6110167,11.9,"Acanthurus chirurgus"
"obis",-81.9974833,24.4439334,15.9,"Acanthurus chirurgus"
"obis",-65.51913,18.1634,11,"Acanthurus chirurgus"
"obis",-80.16833,25.46333,3.7,"Acanthurus chirurgus"
"obis",-80.3717332,25.0085667,20.6,"Acanthurus chirurgus"
"obis",-80.2396832,25.28045,3.1,"Acanthurus chirurgus"
"obis",-80.4600167,24.9542333,4.6,"Acanthurus chirurgus"
"obis",-83.02843,24.64939,18.2,"Acanthurus chirurgus"
"obis",-80.18355,25.2783167,12.7,"Acanthurus chirurgus"
"obis",-80.29955,25.1285,6.1,"Acanthurus chirurgus"
"obis",-80.16305,25.3902333,3.1,"Acanthurus chirurgus"
"obis",-80.0888,25.71435,20,"Acanthurus chirurgus"
"obis",-66.73229,17.96109,6.1,"Acanthurus chirurgus"
"obis",-81.8962166,24.47905,4.9,"Acanthurus chirurgus"
"obis",-81.02465,24.6487167,17.7,"Acanthurus chirurgus"
"obis",-80.41755,25.0109333,4.7,"Acanthurus chirurgus"
"obis",-81.11506,24.62086,15.2,"Acanthurus chirurgus"
"obis",-81.1810333,24.6200833,8.5,"Acanthurus chirurgus"
"obis",-80.4353999,24.9850167,7.6,"Acanthurus chirurgus"
"obis",-80.61424,24.90625,4.7,"Acanthurus chirurgus"
"obis",-81.48888,24.54206,6.6,"Acanthurus chirurgus"
"obis",-83.04765,24.69815,20.3,"Acanthurus chirurgus"
"obis",-80.12155,25.49115,7.5,"Acanthurus chirurgus"
"obis",-81.8416667,24.4607333,6.4,"Acanthurus chirurgus"
"obis",-80.2087333,25.23175,8.1,"Acanthurus chirurgus"
"obis",-67.16075,18.44494,10.36,"Acanthurus chirurgus"
"obis",-80.15092,25.3604,7.9,"Acanthurus chirurgus"
"obis",-80.4622,24.9473,9.3,"Acanthurus chirurgus"
"obis",-80.37293,25.01067,7.8,"Acanthurus chirurgus"
"obis",-80.48483,24.93682,9,"Acanthurus chirurgus"
"obis",-80.4627999,24.9900834,5.2,"Acanthurus chirurgus"
"obis",-80.8921167,24.70915,6.1,"Acanthurus chirurgus"
"obis",-80.3838,25.004033,15.9,"Acanthurus chirurgus"
"obis",-80.4241,24.9743667,12.2,"Acanthurus chirurgus"
"obis",-82.78585,24.6953667,7.2,"Acanthurus chirurgus"
"obis",-81.3933999,24.6156334,2.4,"Acanthurus chirurgus"
"obis",-80.74941,24.76871,4.6,"Acanthurus chirurgus"
"obis",-80.2518332,25.1552333,13.4,"Acanthurus chirurgus"
"obis",-80.29877,25.12537,6.9,"Acanthurus chirurgus"
"obis",-80.0897167,25.7373333,13.4,"Acanthurus chirurgus"
"obis",-80.5260499,24.9041667,17.1,"Acanthurus chirurgus"
"obis",-80.5061999,24.9222334,7,"Acanthurus chirurgus"
"obis",-80.61755,24.84858,6.7,"Acanthurus chirurgus"
"obis",-81.1223499,24.6235833,7,"Acanthurus chirurgus"
"obis",-80.2271167,25.2187667,3.4,"Acanthurus chirurgus"
"obis",-83.0536333,24.6369833,14,"Acanthurus chirurgus"
"obis",-81.9528333,24.4353333,16.5,"Acanthurus chirurgus"
"obis",-80.26481,25.1328,9.3,"Acanthurus chirurgus"
"obis",-80.4144,24.9875,4.7,"Acanthurus chirurgus"
"obis",-80.25592,25.14305,8.8,"Acanthurus chirurgus"
"obis",-81.71967,24.49176,7.5,"Acanthurus chirurgus"
"obis",-81.9263833,24.44495,4.1,"Acanthurus chirurgus"
"obis",-80.4603667,24.9784667,4.3,"Acanthurus chirurgus"
"obis",-80.1234832,25.4371167,3.4,"Acanthurus chirurgus"
"obis",-82.7850333,24.6608833,8.2,"Acanthurus chirurgus"
"obis",-80.2719499,25.1348,8.7,"Acanthurus chirurgus"
"obis",-65.26464,18.2524,24.6,"Acanthurus chirurgus"
"obis",-80.74998,24.76789,8.2,"Acanthurus chirurgus"
"obis",-81.140683,24.615517,12.7,"Acanthurus chirurgus"
"obis",-82.93714,24.63027,6.1,"Acanthurus chirurgus"
"obis",-83.06175,24.68192,23.5,"Acanthurus chirurgus"
"obis",-81.8697,24.4435,11.9,"Acanthurus chirurgus"
"obis",-80.3164499,25.0747,5.8,"Acanthurus chirurgus"
"obis",-80.1446499,25.4569333,4.6,"Acanthurus chirurgus"
"obis",-80.3118999,25.0755,21,"Acanthurus chirurgus"
"obis",-67.3375163,18.1405035,12.2,"Acanthurus chirurgus"
"obis",-80.61685,24.84777,10.8,"Acanthurus chirurgus"
"obis",-80.61565,24.90485,3.8,"Acanthurus chirurgus"
"obis",-80.37567,25.06933,2.7,"Acanthurus chirurgus"
"obis",-82.9112,24.57342,10.1,"Acanthurus chirurgus"
"obis",-81.4087666,24.5524167,3.5,"Acanthurus chirurgus"
"obis",-80.964383,24.701717,4.6,"Acanthurus chirurgus"
"obis",-82.7717667,24.6878833,15.2,"Acanthurus chirurgus"
"obis",-80.4843,24.9317667,14.3,"Acanthurus chirurgus"
"obis",-80.2175166,25.2958167,5.8,"Acanthurus chirurgus"
"obis",-80.42487,25.01814,3.8,"Acanthurus chirurgus"
"obis",-80.3176833,25.0684333,23.2,"Acanthurus chirurgus"
"obis",-80.127166,25.428507,2.9,"Acanthurus chirurgus"
"obis",-80.55449,24.94302,4.6,"Acanthurus chirurgus"
"obis",-82.90202,24.59658,4.6,"Acanthurus chirurgus"
"obis",-80.61533,24.9055,2.9,"Acanthurus chirurgus"
"obis",-80.0873833,25.71045,23.3,"Acanthurus chirurgus"
"obis",-80.2089999,25.3219667,4,"Acanthurus chirurgus"
"obis",-80.55017,24.93395,5.6,"Acanthurus chirurgus"
"obis",-80.0900833,25.6975667,13,"Acanthurus chirurgus"
"obis",-81.38055,24.5515667,10.2,"Acanthurus chirurgus"
"obis",-80.4843,24.9317667,13.7,"Acanthurus chirurgus"
"obis",-81.7587833,24.4738,9.9,"Acanthurus chirurgus"
"obis",-80.74968,24.76743,8.1,"Acanthurus chirurgus"
"obis",-80.0959,25.65818,9.1,"Acanthurus chirurgus"
"obis",-81.6053333,24.5343833,4.3,"Acanthurus chirurgus"
"obis",-81.9427999,24.4334,18.1,"Acanthurus chirurgus"
"obis",-80.59274,24.86036,14.2,"Acanthurus chirurgus"
"obis",-81.9129333,24.4732167,10.2,"Acanthurus chirurgus"
"obis",-81.2456499,24.5864,11.9,"Acanthurus chirurgus"
"obis",-80.27085,25.1315,12.5,"Acanthurus chirurgus"
"obis",-80.46392,24.99173,4.1,"Acanthurus chirurgus"
"obis",-81.9902499,24.4521334,7.6,"Acanthurus chirurgus"
"obis",-80.142217,25.35215,16.8,"Acanthurus chirurgus"
"obis",-80.6127333,24.8534667,5.9,"Acanthurus chirurgus"
"obis",-80.6287999,24.9072667,1.2,"Acanthurus chirurgus"
"obis",-80.1213332,25.4367833,4.9,"Acanthurus chirurgus"
"obis",-80.0898833,25.7183,16.5,"Acanthurus chirurgus"
"obis",-80.206,25.28383,5.5,"Acanthurus chirurgus"
"obis",-80.0905,25.63919,18.9,"Acanthurus chirurgus"
"obis",-67.16267,18.45713,7.62,"Acanthurus chirurgus"
"obis",-81.6660167,24.49225,5.5,"Acanthurus chirurgus"
"obis",-83.0439667,24.69835,21.5,"Acanthurus chirurgus"
"obis",-80.1133833,25.5738667,3.8,"Acanthurus chirurgus"
"obis",-82.96312,24.6247,21.8,"Acanthurus chirurgus"
"obis",-80.0965,25.5606167,14.8,"Acanthurus chirurgus"
"obis",-80.9678,24.68505,4.9,"Acanthurus chirurgus"
"obis",-80.161587,25.329269,7.9,"Acanthurus chirurgus"
"obis",-80.38775,25.0046667,12.7,"Acanthurus chirurgus"
"obis",-80.1566499,25.4176833,3.7,"Acanthurus chirurgus"
"obis",-82.9101833,24.5906833,8.4,"Acanthurus chirurgus"
"obis",-81.4786333,24.5595,8.4,"Acanthurus chirurgus"
"obis",-80.0992833,25.57435,7.3,"Acanthurus chirurgus"
"obis",-80.160705,25.411119,5.9,"Acanthurus chirurgus"
"obis",-81.55173,24.52547,6.6,"Acanthurus chirurgus"
"obis",-80.14017,25.37237,8.2,"Acanthurus chirurgus"
"obis",-81.6626833,24.4954333,2.3,"Acanthurus chirurgus"
"obis",-82.94833,24.61405,6.1,"Acanthurus chirurgus"
"obis",-81.6760999,24.4883334,5.5,"Acanthurus chirurgus"
"obis",-80.1917999,25.2633667,9.6,"Acanthurus chirurgus"
"obis",-80.4660833,24.94555,13.3,"Acanthurus chirurgus"
"obis",-80.2975,25.12333,7.3,"Acanthurus chirurgus"
"obis",-67.0485,17.93472,11,"Acanthurus chirurgus"
"obis",-80.7547667,24.7663667,5.9,"Acanthurus chirurgus"
"obis",-81.54215,24.5167667,4.3,"Acanthurus chirurgus"
"obis",-81.20619,24.60332,7.8,"Acanthurus chirurgus"
"obis",-81.6643833,24.49155,4.9,"Acanthurus chirurgus"
"obis",-80.1108333,25.5419833,5.8,"Acanthurus chirurgus"
"obis",-80.61843,24.84805,6.9,"Acanthurus chirurgus"
"obis",-81.40614,24.54553,4.9,"Acanthurus chirurgus"
"obis",-80.6966333,24.7878,20.6,"Acanthurus chirurgus"
"obis",-74.1169444,11.3313611,13.5,"Acanthurus chirurgus"
"obis",-81.2656332,24.5818333,10.5,"Acanthurus chirurgus"
"obis",-80.2746167,25.1775,3.2,"Acanthurus chirurgus"
"obis",-66.95998,17.89755,18,"Acanthurus chirurgus"
"obis",-81.75434,24.5052,9.1,"Acanthurus chirurgus"
"obis",-82.8197167,24.6238333,10.7,"Acanthurus chirurgus"
"obis",-80.53439,24.97324,3.5,"Acanthurus chirurgus"
"obis",-80.2942999,25.1397333,5.6,"Acanthurus chirurgus"
"obis",-81.40725,24.5477333,1.8,"Acanthurus chirurgus"
"obis",-80.4582333,24.9511834,11,"Acanthurus chirurgus"
"obis",-81.0527332,24.6438834,7.8,"Acanthurus chirurgus"
"obis",-80.1020832,25.53255,6.1,"Acanthurus chirurgus"
"obis",-83.0238,24.65021,17.1,"Acanthurus chirurgus"
"obis",-65.41286,18.22877,21.3,"Acanthurus chirurgus"
"obis",-81.8445,24.45867,5.3,"Acanthurus chirurgus"
"obis",-80.0954833,25.5623833,14.9,"Acanthurus chirurgus"
"obis",-80.159,25.2992167,26.8,"Acanthurus chirurgus"
"obis",-81.75469,24.46098,28.5,"Acanthurus chirurgus"
"obis",-83.04573,24.67647,17.7,"Acanthurus chirurgus"
"obis",-82.8603333,24.6357167,7.6,"Acanthurus chirurgus"
"obis",-81.71367,24.4935,6.4,"Acanthurus chirurgus"
"obis",-80.7404,24.7785,5,"Acanthurus chirurgus"
"obis",-81.9252333,24.4453334,6.9,"Acanthurus chirurgus"
"obis",-81.5922499,24.5806167,2.6,"Acanthurus chirurgus"
"obis",-81.8405,24.4609,8.4,"Acanthurus chirurgus"
"obis",-81.7001,24.4841,5.5,"Acanthurus chirurgus"
"obis",-81.7758166,24.5434334,2,"Acanthurus chirurgus"
"obis",-80.2267166,25.1821,14.2,"Acanthurus chirurgus"
"obis",-82.9103333,24.5908167,11.3,"Acanthurus chirurgus"
"obis",-81.4038833,24.5628834,6.4,"Acanthurus chirurgus"
"obis",-80.1153667,25.5551667,6.3,"Acanthurus chirurgus"
"obis",-80.1013332,25.7049167,9.5,"Acanthurus chirurgus"
"obis",-80.15753,25.41125,2.9,"Acanthurus chirurgus"
